Revenue Item Sales Report
"Oct 27, 2019 12:00 am - Oct 27, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:21 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$3,518.40"
Net Sales,"$3,496.57"
COGS,$35.80
Gross Profit,"$3,302.02"
Gross Profit Margin,94.44%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
HH Flauta Appetizer,1,0,$10.95,$0.00,-$0.00,$10.95,0.31%,$10.95,$0.00,$10.95
Pacifico,2,0,$10.00,$0.00,-$0.00,$10.00,0.29%,$5.00,$0.00,$0.00
Jamica,2,0,$9.00,$0.00,-$0.00,$9.00,0.26%,$4.50,$0.00,$9.00
KIDS Bean & Cheese Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.26%,$8.95,$0.00,$8.95
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,0.26%,$8.95,$0.00,$8.95
KIDS Chicken Enchilada,1,0,$8.95,$0.00,-$0.00,$8.95,0.26%,$8.95,$0.00,$8.95
Coffee,3,0,$8.25,$0.00,-$0.00,$8.25,0.24%,$2.75,$0.00,$8.25
Bud Light,2,0,$8.00,$0.00,-$0.00,$8.00,0.23%,$4.00,$0.00,$0.00
Negra Modelo,1,0,$8.00,$0.00,-$0.00,$8.00,0.23%,$8.00,$0.00,$0.00
Side French Fries,2,0,$7.00,$0.00,-$0.00,$7.00,0.20%,$3.50,$0.00,$7.00
IPA Pale Ale,1,0,$6.00,$0.00,-$0.00,$6.00,0.17%,$6.00,$0.00,$0.00
Side Guacamole,3,0,$9.00,-$3.30,-$0.00,$5.70,0.16%,$1.90,$0.00,$5.70
Bean deep,1,0,$5.00,$0.00,-$0.00,$5.00,0.14%,$5.00,$0.00,$0.00
Small Alb. Soup,1,0,$4.50,$0.00,-$0.00,$4.50,0.13%,$4.50,$0.00,$4.50
Sour Cream,3,0,$4.50,-$0.15,-$0.00,$4.35,0.12%,$1.45,$0.00,$4.35
KIDS Ice Cream,2,0,$4.00,$0.00,-$0.00,$4.00,0.11%,$2.00,$0.00,$4.00
Juices,2,0,$7.00,-$3.50,-$0.00,$3.50,0.10%,$1.75,$0.00,$3.50
Champagne,1,0,$3.00,$0.00,-$0.00,$3.00,0.09%,$3.00,$0.00,$3.00
Side Chile Toreado,2,0,$3.00,$0.00,-$0.00,$3.00,0.09%,$1.50,$0.00,$3.00
Side Shrimp 3 shrimp=16/20,1,0,$3.00,$0.00,-$0.00,$3.00,0.09%,$3.00,$0.00,$3.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.08%,$2.75,$0.00,$2.75
Side Cheese,1,0,$2.50,$0.00,-$0.00,$2.50,0.07%,$2.50,$0.00,$2.50
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.06%,$2.00,$0.00,$2.00
Side Corn Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.04%,$1.50,$0.00,$1.50
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.04%,$1.50,$0.00,$1.50
Side Chips,1,0,$1.50,-$1.50,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,2,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,302,0,"$3,518.40",-$21.83,$0.00,"$3,496.57",100.00%,$11.58,$35.80,"$3,302.02"
